Firm,Period,code,ICB Sector,ROA,ROE,TA,Total Liabilities,OI_GROWTH,REV_GROWTH,current_rat,quick_rat,Treated,After
TURI.JK,2019Q2,TURI.JK2019Q2,Retailers,2.37797619,4,6.29824E+12,2.57315E+12,26.0650796,-4.506199766,1.45,0.83,1,0
ULTJ.JK,2019Q2,ULTJ.JK2019Q2,Food Producers,3.476990591,4,6.17534E+12,1.1451E+12,16.92443618,16.88440234,3.66,2.83,0,0
UNIC.JK,2019Q2,UNIC.JK2019Q2,Chemicals,0.576810679,1,3.1211E+12,9.18965E+11,-58.90992485,-25.15742293,3.18,0.97,0,0
UNIT.JK,2019Q2,UNIT.JK2019Q2,Investment Banking and Brokerage Services,-0.022568124,0,4.20833E+11,2.92165E+11,-3.95892219,71.31661391,0.91,0.26,1,0
UNTR.JK,2019Q2,UNTR.JK2019Q2,Industrial Engineering,2.182048976,5,1.18272E+14,6.34717E+13,0.230360349,3.835281173,1.39,1.08,1,0
UNVR.JK,2019Q2,UNVR.JK2019Q2,"Personal Care, Drug and Grocery Stores",8.884577097,28,2.18273E+13,1.67521E+13,15.61176611,3.406143059,0.66,0.49,0,0
VICO.JK,2019Q2,VICO.JK2019Q2,Investment Banking and Brokerage Services,0.072473968,1,2.9753E+13,2.70822E+13,-51.02825577,8.57893594,11.85,11.85,1,0
VOKS.JK,2019Q2,VOKS.JK2019Q2,Technology Hardware & Equipment,1.515345657,4,2.43267E+12,1.52254E+12,403.9144188,32.26748165,1.4,1,0,0
VRNA.JK,2019Q2,VRNA.JK2019Q2,Finance and Credit Services,-0.731841949,-3,2.60782E+12,2.11959E+12,-10.60589223,27.00861732,0.07,0.07,0,0
WAPO.JK,2019Q2,WAPO.JK2019Q2,Food Producers,-1.03080623,-1,1.02245E+11,9533743440,-166.7720411,-15.0290875,2.11,1.08,0,0
WEHA.JK,2019Q2,WEHA.JK2019Q2,Travel and Leisure,0.855308279,2,3.25501E+11,1.83457E+11,9.227765828,10.57387485,0.42,0.4,1,0
WICO.JK,2019Q2,WICO.JK2019Q2,Retailers,-1.715550667,-3,3.96195E+11,1.32843E+11,512.0234462,38.08501737,3.17,2.44,1,0
WIIM.JK,2019Q2,WIIM.JK2019Q2,Tobacco,0.253344157,0,1.28849E+12,2.88288E+11,273.0800504,-1.080919133,5.63,2.01,1,0
WIKA.JK,2019Q2,WIKA.JK2019Q2,Construction and Materials,1.145187902,4,5.96389E+13,4.29299E+13,26.99864423,-27.68770855,1.47,1.2,0,0
WINS.JK,2019Q2,WINS.JK2019Q2,Industrial Transportation,-1.080997746,-2,3.76709E+12,1.72946E+12,128.2380273,-12.61931169,0.92,0.92,1,0
WOMF.JK,2019Q2,WOMF.JK2019Q2,Finance and Credit Services,0.407565226,3,8.36076E+12,7.16853E+12,-9.459964356,-6.999440804,0.24,0.24,0,0
WOOD.JK,2019Q2,WOOD.JK2019Q2,Household Goods and Home Construction,1.352118623,3,4.8679E+12,1.99856E+12,8.765745653,10.82465963,1.35,0.6,0,0
WSBP.JK,2019Q2,WSBP.JK2019Q2,Construction and Materials,0.614917766,1,1.47021E+13,6.44843E+12,-52.87125599,4.650697917,1.28,0.94,0,0
WSKT.JK,2019Q2,WSKT.JK2019Q2,Construction and Materials,0.167029431,2,1.32574E+14,1.1455E+14,-66.43016226,-41.79854675,1.18,1.07,0,0
WTON.JK,2019Q2,WTON.JK2019Q2,Construction and Materials,1.084933854,3,8.84762E+12,5.61916E+12,21.33727243,-4.147006123,1.04,0.78,0,0
YPAS.JK,2019Q2,YPAS.JK2019Q2,Chemicals,-0.714192546,-2,3.01324E+11,2.07531E+11,-105.6508296,-5.020258789,1.34,0.75,0,0
YULE.JK,2019Q2,YULE.JK2019Q2,Investment Banking and Brokerage Services,0.811709944,1,3.82978E+11,4185210590,321.0407204,-38.7173913,87.14,87.14,1,0
ZINC.JK,2019Q2,ZINC.JK2019Q2,Industrial Metals and Mining,4.004027402,8,1.30021E+12,6.78318E+11,45.93197141,24.03658396,1.61,0.69,1,0
