Firm,Period,code,ICB Sector,ROA,ROE,TA,Total Liabilities,OI_GROWTH,REV_GROWTH,current_rat,quick_rat,Treated,After
RALS.JK,2019Q2,RALS.JK2019Q2,Retailers,8.897746573,12.78095842,6.27E+12,2.17E+12,0.268441073,-0.120003206,2.49,2.13,0,1
RANC.JK,2019Q2,RANC.JK2019Q2,"Personal Care, Drug and Grocery Stores",1.405056546,2.498844769,9.05E+11,3.89E+11,-2.350016988,1.748405796,1.63,0.9,1,1
RBMS.JK,2019Q2,RBMS.JK2019Q2,Real Estate Investment and Services Development,-0.472605042,-0.500248755,8.16E+11,2.04E+11,-145.5361207,34.16958387,3.84,2.98,0,1
RELI.JK,2019Q2,RELI.JK2019Q2,Investment Banking and Brokerage Services,1.081373999,1.467650833,6.56E+11,1.41E+11,-19.72830879,176.5399719,34.06,34.06,0,1
RIGS.JK,2019Q2,RIGS.JK2019Q2,Industrial Transportation,-15.51475241,-22.12486273,9.02E+11,3.06E+11,-892.6966667,3.626519653,0.88,0.78,0,1
RIMO.JK,2019Q2,RIMO.JK2019Q2,Retailers,-1.054959367,-1.230906082,5.93E+12,1.08E+12,-189.8909115,823.1585912,0.33,0.33,0,1
RMBA.JK,2019Q2,RMBA.JK2019Q2,Tobacco,-0.545488652,-0.999907931,1.57E+13,6.51E+12,-89.15562868,9.943646499,1.49,0.68,0,1
RODA.JK,2019Q2,RODA.JK2019Q2,Real Estate Investment and Services Development,-0.287729407,-0.40410226,3.99E+12,1.59E+12,1030.766967,37.14824825,3.63,0.52,0,1
ROTI.JK,2019Q2,ROTI.JK2019Q2,Food Producers,0.510771029,1.264165652,4.41E+12,1.52E+12,546.567314,28.89587042,1.68,1.61,1,1
RUIS.JK,2019Q2,RUIS.JK2019Q2,"Oil, Gas and Coal",0.643242537,1.595837106,1.05E+12,5.94E+11,22.92039119,21.63032706,1.16,1.15,1,1
SAME.JK,2019Q2,SAME.JK2019Q2,Health Care Providers,0.026442783,0.050601333,2.53E+12,1.20E+12,-20.13592485,9.800695425,3.86,3.67,1,1
SCCO.JK,2019Q2,SCCO.JK2019Q2,Electronic and Electrical Equipment,1.020767983,1.536225188,4.32E+12,1.31E+12,37.15134747,18.29838361,2.24,1.46,0,1
SCMA.JK,2019Q2,SCMA.JK2019Q2,Media,4.244309767,6.09403989,6.90E+12,1.89E+12,-36.41773477,14.6258807,3.79,2.85,0,1
SCPI.JK,2019Q2,SCPI.JK2019Q2,Pharmaceuticals and Biotechnology,0.523470665,1.41412372,1.70E+12,1.13E+12,-93.66150725,4.461288669,2.77,1.78,1,1
SDMU.JK,2019Q2,SDMU.JK2019Q2,Industrial Transportation,-2.833252232,-5.369749379,3.48E+11,1.67E+11,-99.63977952,15.19741943,0.57,0.52,0,1
SDPC.JK,2019Q2,SDPC.JK2019Q2,Pharmaceuticals and Biotechnology,0.291289226,1.588964329,1.29E+12,1.05E+12,5.407889486,18.73068149,1.15,0.71,1,1
SGRO.JK,2019Q2,SGRO.JK2019Q2,Food Producers,-0.245902414,-0.58521105,9.21E+12,5.32E+12,-80.61537134,-8.926556849,0.74,0.44,1,1
SHID.JK,2019Q2,SHID.JK2019Q2,Travel and Leisure,-1.070796877,-1.70218295,1.48E+12,5.54E+11,-76.37691634,-27.99200702,2.9,0.71,0,1
SHIP.JK,2019Q2,SHIP.JK2019Q2,Industrial Transportation,1.617319348,3.817417908,3.38E+12,2.37E+12,66.74013968,42.45070333,0.67,0.67,0,1
SIDO.JK,2019Q2,SIDO.JK2019Q2,Food Producers,4.889977142,5.436923358,3.27E+12,3.04E+11,29.08687607,6.575048972,5.64,4.39,1,1
SILO.JK,2019Q2,SILO.JK2019Q2,Health Care Providers,0.021634139,0.024876349,7.85E+12,1.56E+12,568.5022026,18.89095209,1.66,1.48,1,1
SIMP.JK,2019Q2,SIMP.JK2019Q2,Food Producers,-1.018853275,-1.898486463,3.52E+13,2.07E+13,-49.21851254,-6.619210823,0.77,0.41,1,1
SIPD.JK,2019Q2,SIPD.JK2019Q2,Food Producers,0.770222788,2.06148758,2.40E+12,1.37E+12,327.7602524,32.76228801,1.14,0.61,1,1
SKBM.JK,2019Q2,SKBM.JK2019Q2,Food Producers,-0.00678084,-0.074994581,1.71E+12,8.37E+11,-9.560899469,0.847453282,1.38,0.68,1,1
SKLT.JK,2019Q2,SKLT.JK2019Q2,Food Producers,1.626114202,3.556776425,7.99E+11,4.07E+11,104.8844127,22.03877301,1.26,0.74,1,1
SMAR.JK,2019Q2,SMAR.JK2019Q2,Food Producers,-0.690580123,-1.670056552,2.73E+13,1.70E+13,-177.9503362,-8.859119429,1.11,0.65,1,1
SMBR.JK,2019Q2,SMBR.JK2019Q2,Construction and Materials,0.061990452,0.098910455,5.58E+12,2.13E+12,4.502670651,5.503727183,2.3,1.53,1,1
SMCB.JK,2019Q2,SMCB.JK2019Q2,Construction and Materials,-0.820438104,-2.502476347,1.90E+13,1.29E+13,-165.393823,-6.731740661,0.82,0.47,1,1
SMDM.JK,2019Q2,SMDM.JK2019Q2,Real Estate Investment and Services Development,0.743036216,0.513539158,3.18E+12,1.40E+12,40.77463793,13.69968986,2.51,0.34,0,1
SMDR.JK,2019Q2,SMDR.JK2019Q2,Industrial Transportation,-5.977597976,-11.1162667,7.82E+12,5.16E+12,-2549.249034,-11.88551504,1.22,1.2,0,1
SMGR.JK,2019Q2,SMGR.JK2019Q2,Construction and Materials,0.31352895,0.704057862,7.70E+13,4.67E+13,0.454524761,22.91252147,1.22,0.81,1,1
SMMT.JK,2019Q2,SMMT.JK2019Q2,"Oil, Gas and Coal",2.190315774,3.21958012,8.44E+11,3.01E+11,558.5508504,79.86737217,0.66,0.62,1,1
SMRA.JK,2019Q2,SMRA.JK2019Q2,Real Estate Investment and Services Development,0.472987189,1.532442821,2.39E+13,1.70E+13,7.272339381,9.84475266,1.73,0.31,0,1
SMRU.JK,2019Q2,SMRU.JK2019Q2,Industrial Metals and Mining,-2.395472596,-4.832464363,1.82E+12,9.00E+11,-9.828010084,3.231908858,1.9,1.82,0,1
SMSM.JK,2019Q2,SMSM.JK2019Q2,Automobiles and Parts,4.176188418,5.549349019,2.80E+12,8.67E+11,-1.013324771,-2.644987767,4.79,2.54,0,1
SOCI.JK,2019Q2,SOCI.JK2019Q2,Industrial Transportation,0.551949328,1.138743592,9.75E+12,4.94E+12,95.84213153,20.23400954,2.29,1.89,0,1
SONA.JK,2019Q2,SONA.JK2019Q2,Travel and Leisure,1.238689335,2.00106264,1.27E+12,4.64E+11,-85.61465503,-21.63537019,2.92,1.68,0,1
SPMA.JK,2019Q2,SPMA.JK2019Q2,Industrial Materials,1.49565718,2.478667737,2.21E+12,8.78E+11,61.9826204,16.0332242,1.63,0.59,0,1
SRAJ.JK,2019Q2,SRAJ.JK2019Q2,Health Care Providers,0.14220731,0.217269055,2.87E+12,1.03E+12,-139.3045704,43.11556041,0.68,0.64,1,1
SRIL.JK,2019Q2,SRIL.JK2019Q2,Personal Goods,2.031630698,5.287656544,1.99E+13,1.22E+13,0.280632595,22.38190589,9.78,5.16,0,1
SRTG.JK,2019Q2,SRTG.JK2019Q2,Investment Banking and Brokerage Services,9.244651386,11.57720699,2.31E+13,4.51E+12,-291.0129561,-326.6376391,5.56,5.56,0,1
SSIA.JK,2019Q2,SSIA.JK2019Q2,Construction and Materials,-0.115146626,-0.588596511,7.62E+12,3.45E+12,-24.29400408,62.08904786,1.55,1.3,1,1
SSMS.JK,2019Q2,SSMS.JK2019Q2,Food Producers,-1.147111359,-3.127410494,1.12E+13,6.96E+12,-41.71301981,-34.44666037,2.26,1.81,1,1
